,City,Business Category,Business,Name,Rate,Review
383,Ahmedabad,Education,Driving schools,PATEL MOTOR DRIVING SCHOOL,4.8,569
384,Ahmedabad,Education,Driving schools,DWARKESH MOTOR DRIVING SCHOOL,4.5,352
385,Ahmedabad,Education,Engineering colleges,INDUS UNIVERSITY,4.1,1097
386,Ahmedabad,Education,Engineering colleges,AHMEDABAD UNIVERSITY,4.3,281
387,Ahmedabad,Education,Engineering colleges,AMIRAJ COLLEGE OF ENGINEERING & TECHNOLOGY,4.6,211
388,Ahmedabad,Education,Martial arts school,ARJUN SCHOOL OF MARTIAL ARTS,4.8,106
389,Ahmedabad,Education,Martial arts school,RUSHIRAJ KARATE KUNGFU FEDERATION,4.9,214
390,Ahmedabad,Education,Martial arts school,NEEL'S TAEKWONDO TRAINING ACADEMY,4.9,185
391,Ahmedabad,Education,Martial arts school,ANGEL MARTIAL ARTS ACADEMY,4.9,74
392,Ahmedabad,Education,Martial arts school,CHAMPIONS MARTIAL ART ACADEMY,4.9,207
393,Ahmedabad,Entertainment,Banquet halls,JUBILATION REDEFINES BANQUETING,4.2,923
394,Ahmedabad,Entertainment,Banquet halls,LA CEREMONIE,4.5,1426
395,Ahmedabad,Entertainment,Banquet halls,GRAND SPREE BANQUET,4.4,1570
396,Ahmedabad,Entertainment,Banquet halls,AANGAN BANQUETS,4.2,1433
397,Ahmedabad,Entertainment,Banquet halls,GRAND QARAAR BANQUETS,4.3,1485
398,Ahmedabad,Entertainment,Beauty parlour,ENRICH SALON,4.4,1059
399,Ahmedabad,Entertainment,Beauty parlour,B & B SALON AND NAILS,4.6,1867
400,Ahmedabad,Entertainment,Beauty parlour,JAWED HABIB HAIR & BEAUTY,4.2,885
401,Ahmedabad,Entertainment,Beauty parlour,ADORN HAIR & BEAUTY,4.2,436
402,Ahmedabad,Entertainment,Beauty parlour,GOZEL SALON UNISEX,4.7,1318
403,Ahmedabad,Entertainment,Cinema Hall,PVR ACROPOLIS,4.3,20284
404,Ahmedabad,Entertainment,Cinema Hall,CITY GOLD THE MULTIPLEX,4,15859
405,Ahmedabad,Entertainment,Cinema Hall,WIDE ANGLE,4.1,12523
406,Ahmedabad,Entertainment,Temples,BAPS SHRI SWAMINARAYAN MANDIR,4.8,7279
407,Ahmedabad,Entertainment,Temples,SRI SRI RADHA GOVINDJI TEMPLE,4.6,9372
408,Ahmedabad,Entertainment,Temples,LAMBHA BALIYADEV TEMPLE,4.6,9830
409,Ahmedabad,Entertainment,Temples,HUTHEESING JAIN TEMPLE,4.6,7829
410,Ahmedabad,Entertainment,Temples,SHRI BHADRAKALI MATA JI MANDIR,4.7,6266
411,Ahmedabad,Food,Cafes,MOCHA,4.3,5954
412,Ahmedabad,Food,Cafes,THE PROJECT CAFE,4,3167
413,Ahmedabad,Food,Cafes,UNLOCKED CAFE,4.2,3537
414,Ahmedabad,Food,Cafes,THE CAFE BARACO,4.1,3363
415,Ahmedabad,Food,Cafes,VARIETEA,4.3,3418
416,Ahmedabad,Food,Cake shops,7VIOLETTES,4.3,833
417,Ahmedabad,Food,Cake shops,BUTTERCUPP,4.5,460
418,Ahmedabad,Food,Cake shops,TGB CAFE N BAKERY,4.1,679
419,Ahmedabad,Food,Cake shops,DANGEE DUMS YUMS,4.2,334
420,Ahmedabad,Food,Cake shops,KABHI B BAKERY,4.2,281
421,Ahmedabad,Food,Catering services,SHREE RADHE CATERERS,4.8,113
422,Ahmedabad,Food,Catering services,MAHAKALI CATERERS,4.5,155
423,Ahmedabad,Food,Catering services,VISAMO CATERERS & EVENTS,4.3,134
424,Ahmedabad,Food,Catering services,SHUBHAM CATERERS,4.9,65
425,Ahmedabad,Food,Catering services,LALIT CATERERS,4.9,89
426,Ahmedabad,Food,Chinese restaurants,MAINLAND CHINA,4.2,1001
427,Ahmedabad,Food,Chinese restaurants,SIZZLING SHIHAI,4.2,806
428,Ahmedabad,Food,Chinese restaurants,JOY RESTAURANT,4.3,1619
429,Ahmedabad,Food,Chinese restaurants,WOK ON FIRE,4.7,173
430,Ahmedabad,Food,Chinese restaurants,NEW SHANGHAI CHINESE RESTAURANT,4,702
431,Ahmedabad,Food,Family restaurants,VISHALLA,4.2,5084
432,Ahmedabad,Food,Family restaurants,GOPI DINING HALL,4.1,1311
433,Ahmedabad,Food,Family restaurants,TOMATO'S,4.3,2854
434,Ahmedabad,Food,Family restaurants,TINELLO,4.3,1183
435,Ahmedabad,Food,Family restaurants,RAJWADU,4.4,6480
436,Ahmedabad,Food,Italian restaurants,TINELLO,4.3,1144
437,Ahmedabad,Food,Italian restaurants,SALE & PEPE,4.4,1267
438,Ahmedabad,Food,Italian restaurants,FOZZIE'S PIZZAIOLO,4.2,2239
439,Ahmedabad,Food,Italian restaurants,1441 PIZZERIA,4.4,1116
440,Ahmedabad,Food,Italian restaurants,EPITOME RESTAURANT & BANQUET,3.2,3593
441,Ahmedabad,Food,Pure vegetarian restaurants,GORDHAN THAL,4.4,12478
442,Ahmedabad,Food,Pure vegetarian restaurants,JUNGLE BHOOKH RESTAURANT,4.2,5961
443,Ahmedabad,Food,Pure vegetarian restaurants,650 - THE GLOBAL KITCHEN,4.4,4430
444,Ahmedabad,Food,Pure vegetarian restaurants,JASSI DE PARATHE,4.4,7899
445,Ahmedabad,Food,Pure vegetarian restaurants,POSH URBAN - THE RESTAURANT,4.1,1382
446,Ahmedabad,Health,24 hour blood banks,PRATHAMA BLOOD CENTRE,4,140
447,Ahmedabad,Health,24 hour blood banks,RED CROSS BLOOD SERVICE,4.3,123
448,Ahmedabad,Health,24 hour blood banks,SARVODAY CHARITABLE TRUST BLOOD CENTRE,4.8,270
449,Ahmedabad,Health,Dental clinics,TEETH CARE CENTRE DENTAL HOSPITAL,5,3736
450,Ahmedabad,Health,Dental clinics,VASUPUJYA DENTAL,5,2452
451,Ahmedabad,Health,Dental clinics,32 PEARLS MULTISPECIALITY DENTAL CLINIC,4.9,1352
452,Ahmedabad,Health,Dental clinics,IVORIES DENTAL CLINIC,4.8,850
453,Ahmedabad,Health,Dental clinics,HAPPY DENTAL CLINIC,5,739
454,Ahmedabad,Health,Eye hospitals,CENTRE FOR SIGHT,4.9,2470
455,Ahmedabad,Health,Eye hospitals,AMDAVAD EYE LASER HOSPITAL PRIVATE LIMITED,4.9,375
456,Ahmedabad,Health,Eye hospitals,RAGHUDEEP EYE HOSPITAL,4.6,390
457,Ahmedabad,Health,Eye hospitals,SHIV JYOTI EYE HOSPITAL,4.7,541
458,Ahmedabad,Health,Eye hospitals,C. H. NAGRI HOSPITAL,4.3,235
459,Ahmedabad,Health,Fertility clinics,SUNFLOWER WOMEN'S HOSPITAL,4.8,1331
460,Ahmedabad,Health,Fertility clinics,WELLSPRING IVF & WOMEN'S HOSPITAL,5,653
461,Ahmedabad,Health,Fertility clinics,NOVA IVF FERTILITY,4.6,901
462,Ahmedabad,Health,Fertility clinics,BAVISHI FERTILITY INSTITUTE,4.7,858
463,Ahmedabad,Health,Fertility clinics,INDIRA IVF FERTILITY CENTRE,4.9,620
464,Ahmedabad,Health,Gym equipment stores,RAMBO FITNESS EQUIPMENT,4.9,411
465,Ahmedabad,Health,Gym equipment stores,ANNIE FITNESS,4.9,403
466,Ahmedabad,Health,Gym equipment stores,SPARNOD FITNESS EQUIPMENT STORE,4.8,196
467,Ahmedabad,Health,Gym,ZEUS FITNESS POINT,4,556
468,Ahmedabad,Health,Gym,SFW THE GYM,4.7,696
469,Ahmedabad,Health,Gym,I LIFT THE GYM,4.3,341
470,Ahmedabad,Health,Gym,APPEX GYM,4.6,577
471,Ahmedabad,Health,Gym,PLUS FITNESS,4.7,786
472,Ahmedabad,Health,Homeopathic clinics,DR. FEELGOOD'S HOMEOPATHIC CLINIC,4.8,90
473,Ahmedabad,Health,Homeopathic clinics,DR. MANKADS' HOMEOCLINIC,4.8,73
474,Ahmedabad,Health,Homeopathic clinics,DR ANAND'S TATHYA HOMOEOPATHIC CLINIC,4.7,59
475,Ahmedabad,Health,Multispeciality hospitals,SHALBY MULTI-SPECIALTY HOSPITALS,4.8,19541
476,Ahmedabad,Health,Multispeciality hospitals,SARASWATI MULTISPECIALITY HOSPITAL,4.9,3936
477,Ahmedabad,Health,Multispeciality hospitals,DHS MULTISPECIALTY HOSPITAL,4.9,1071
478,Ahmedabad,Health,Multispeciality hospitals,NARAYANA MULTISPECIALITY HOSPITAL,4.9,18140
479,Ahmedabad,Health,Physiotherapists,HEALTHY FUTURE,4.9,279
480,Ahmedabad,Health,Physiotherapists,PHYSIOCARE,4.9,192
481,Ahmedabad,Health,Physiotherapists,COMPLETE CARE,4.9,190
482,Ahmedabad,Health,Physiotherapists,AL-RAHAT PHYSIOTHERAPY CLINIC,4.9,158
483,Ahmedabad,Health,Physiotherapists,OM PHYSIO PLUS,5,140
484,Ahmedabad,Health,Private hospitals,LIFE CARE MULTISPECIALITY HOSPITAL,4.7,660
485,Ahmedabad,Health,Private hospitals,SAVIOUR HOSPITAL,3.8,462
486,Ahmedabad,Health,Private hospitals,STERLING HOSPITAL,4.7,6764
487,Ahmedabad,Health,Private hospitals,KARNAVATI SUPERSPECIALITY HOSPITAL,4.7,477
488,Ahmedabad,Health,Veterinary hospitals,DR. GAUTAM'S DOG CLINIC AND HOSPITAL,4.6,317
489,Ahmedabad,Health,Veterinary hospitals,DR. A.P.'S PET CLINIC & SHOP,4.5,309
490,Ahmedabad,Health,Veterinary hospitals,BLUECROSS PET CLINIC,4.4,425
491,Ahmedabad,Health,Veterinary hospitals,DR TINA GIRI'S VET CLINIC,4.6,340
492,Ahmedabad,Health,Veterinary hospitals,DR. CHIRAG DAVE'S PET'S CLINIC,4.3,394
493,Ahmedabad,Local Businesses,3 star hotels,THE METROPOLE HOTEL,4.1,5041
494,Ahmedabad,Local Businesses,3 star hotels,FABHOTEL FLORA,4.1,4130
495,Ahmedabad,Local Businesses,3 star hotels,CAMA HOTEL,4.1,4163
496,Ahmedabad,Local Businesses,3 star hotels,RIVERA SAROVAR PORTICO,4.1,3425
497,Ahmedabad,Local Businesses,3 star hotels,AVALON HOTEL,4,2075
498,Ahmedabad,Local Businesses,4 star hotels,SILVER CLOUD HOTEL,4.1,5662
499,Ahmedabad,Local Businesses,4 star hotels,RAMADA BY WYNDHAM,4.3,5472
500,Ahmedabad,Local Businesses,4 star hotels,EULOGIA INN,4.3,4192
501,Ahmedabad,Local Businesses,4 star hotels,FORTUNE SELECT,4.3,6855
502,Ahmedabad,Local Businesses,4 star hotels,THE GRAND BHAGWATI,4.3,10075
503,Ahmedabad,Local Businesses,5 star hotels,COURTYARD BY MARRIOTT,4.4,20093
504,Ahmedabad,Local Businesses,5 star hotels,NOVOTEL,4.6,16643
505,Ahmedabad,Local Businesses,5 star hotels,HYATT REGENCY,4.4,11493
506,Ahmedabad,Local Businesses,5 star hotels,CROWNE PLAZA,4.5,10706
507,Ahmedabad,Local Businesses,5 star hotels,RADISSON BLU HOTEL,4.5,9650
508,Ahmedabad,Local Businesses,Packers and movers,PR MOVERS AND PACKERS,5,7
509,Ahmedabad,Local Businesses,Packers and movers,1ST AIR CARGO PACKERS MOVERS,4.8,6
510,Ahmedabad,Local Businesses,Packers and movers,WESTERN CARGO PACKERS AND MOVERS,4.6,131
511,Ahmedabad,Local Businesses,Packers and movers,DUBEY PACKERS AND MOVERS,4.9,249
512,Ahmedabad,Local Businesses,Packers and movers,SHIFTINGKART PVT. LTD,4.8,386
513,Ahmedabad,Local Businesses,Travel agents,VIBRANT HOLIDAYS PVT. LTD,5,1870
514,Ahmedabad,Local Businesses,Travel agents,FLAMINGO TRANSWORLD PVT. LTD.,4.4,1150
515,Ahmedabad,Local Businesses,Travel agents,AKSHAR TRAVELS PVT. LTD.,3.9,431
516,Ahmedabad,Local Businesses,Travel agents,ARIHANT TRAVELS,4.9,105
517,Ahmedabad,Local Businesses,Travel agents,SARTHI TOURS AND TRAVELS,4.2,94
518,Ahmedabad,Local Services,Air conditioning services,FLEW AC FITTING,4.6,28
519,Ahmedabad,Local Services,Air conditioning services,FINE AIR CONDITIONING,4.3,66
520,Ahmedabad,Local Services,Air conditioning services,SARASWATI REFRIGERATION & AIR CONDITIONING SERVICES,4.7,202
521,Ahmedabad,Local Services,Air conditioning services,AMAN AIR CONDITIONING,4.8,76
522,Ahmedabad,Local Services,Air conditioning services,SHREE RAM AIR CONDITIONING,5,34
523,Ahmedabad,Local Services,Pest control services,VIJAY PEST CONTROL SERVICE,4.9,228
524,Ahmedabad,Local Services,Pest control services,PESTCARE INDIA PVT LTD,5,171
525,Ahmedabad,Local Services,Pest control services,ZEEL PEST SOLUTION,4.9,493
526,Ahmedabad,Local Services,Pest control services,REX ENVIRONMENT SCIENCE PRIVATE LIMITED,4.8,693
527,Ahmedabad,Local Services,Pest control services,PECOPP PEST CONTROL SERVICES,5,367
528,Ahmedabad,Professional Services,Astrologers,ASTROLOGER PRAKASH JOSHI,5,566
529,Ahmedabad,Professional Services,Astrologers,SANTOSHI KRUPA JYOTISH,4.8,73
530,Ahmedabad,Professional Services,Astrologers,LOVE PROBLEM EXPERT ANIL JOSHI,5,38
531,Ahmedabad,Professional Services,Astrologers,ASTROLOGER PRIYAL,4.9,521
532,Ahmedabad,Professional Services,Astrologers,GOURI SHANKAR SHARMA,5,1
533,Ahmedabad,Professional Services,Interior designers,SR INTERIOR DESIGNS,4.8,69
534,Ahmedabad,Professional Services,Interior designers,DREAM CRAFT STUDIO,4.8,123
535,Ahmedabad,Professional Services,Interior designers,U&I INTERIORS PRIVATE LIMITED,4.1,68
536,Ahmedabad,Professional Services,Interior designers,VIBRANT DESIGNS PVT LTD,4.8,30
537,Ahmedabad,Professional Services,Interior designers,MONTDOR INTERIOR PVT LTD,4.6,171
538,Ahmedabad,Professional Services,Love Problem Solution,"SAI KRISHNA ASTROLOGER - LOVE, RELATIONSHIP, BREAK UP PROBLEM SPECIALIST",5,625
539,Ahmedabad,Professional Services,Love Problem Solution,SADHGURU SAI RAM,4.9,106
540,Ahmedabad,Professional Services,Love Problem Solution,ASTROLOGER SANTOSHI KRUPA JYOTISH JI,4.9,130
541,Ahmedabad,Professional Services,Love Problem Solution,LOVE PROBLEM EXPERT ANIL JOSHI,5,38
542,Ahmedabad,Professional Services,Love Problem Solution,MAA AMBE JYOTISH,5,1
543,Ahmedabad,Professional Services,Numerologists,ISHA THAKKAR NUMEROLOGIST,5,1
544,Ahmedabad,Professional Services,Photographers,NAVRATNA PHOTO STUDIO,4.9,673
545,Ahmedabad,Professional Services,Photographers,VARUN PATEL PHOTOGRAPHY,4.9,450
546,Ahmedabad,Professional Services,Photographers,THE CONCEPT STUDIO,4.9,1023
547,Ahmedabad,Professional Services,Photographers,TIRTH MODELLING STUDIO,4.3,540
548,Ahmedabad,Professional Services,Photographers,P9 PICTURE CREATOR,4.9,256
549,Ahmedabad,Professional Services,Real estate agents,SOMISH REALTY PVT LTD,4.9,135
550,Ahmedabad,Professional Services,Real estate agents,NEWEDGE REALTY PVT. LTD.,4.9,633
551,Ahmedabad,Professional Services,Real estate agents,SYGNIUS REALTY LLP,4.7,149
552,Ahmedabad,Professional Services,Real estate agents,THE REAL ESTATE CONNECT,4.8,107
553,Ahmedabad,Professional Services,Real estate agents,RAVAL REAL ESTATE,4.8,108
554,Ahmedabad,Professional Services,Tantriks,ASTROLOGER MAYA JOSHI - BEST LOVE PROBLEM SPECIALIST,5,1
555,Ahmedabad,Professional Services,Tantriks,ASTROLOGER SANTOSHI KRUPA JYOTISH JI,4.9,130
556,Ahmedabad,Professional Services,Vastu Consultant,DHYAAN ASTROLOGY,5,1
557,Ahmedabad,Professional Services,Vastu Consultant,AURA VAASTU CONSULTANCY,4.9,156
558,Ahmedabad,Professional Services,Vastu Consultant,SHASTRI BHAVESH DAVE,5,117
559,Ahmedabad,Professional Services,Vastu Consultant,KRISH VASTU CONSULTANCY,4.7,68
560,Ahmedabad,Professional Services,Vastu Consultant,VASTU CONSULTANT HINA JOSHI,5,135
561,Ahmedabad,Professional Services,Wedding photographers,THE OSCAR PRODUCTIONS,5,127
562,Ahmedabad,Professional Services,Wedding photographers,SHADIGRAPHY,4.9,64
563,Ahmedabad,Professional Services,Wedding photographers,STOP & SHOT PHOTOGRAPHY,5,81
564,Ahmedabad,Professional Services,Wedding photographers,FXSQUARE STUDIOS,4.9,73
565,Ahmedabad,Professional Services,Wedding photographers,SAGAR PATEL PHOTOGRAPHY,5,57
566,Ahmedabad,Shopping,Bicycle store,THE CYCLE SHOP,4.5,236
567,Ahmedabad,Shopping,Bicycle store,REVOLUTION BIKE STORE,4.5,184
568,Ahmedabad,Shopping,Bicycle store,FIREFOX CYCLE SHOP,4.4,135
569,Ahmedabad,Shopping,Bicycle store,DEVI CYCLE STORE,3.6,74
570,Ahmedabad,Shopping,Bicycle store,LAXMI CYCLES,4.3,95
571,Ahmedabad,Shopping,Book stores,A TO Z BOOKS SHOP,4.1,1451
572,Ahmedabad,Shopping,Book stores,S S BOOK STALL,4.1,1507
573,Ahmedabad,Shopping,Book stores,SAHITYA MANDIR BOOK SHOP,4.4,1098
574,Ahmedabad,Shopping,Book stores,BARGAIN BOOK HUT,4.3,397
575,Ahmedabad,Shopping,Car dealer,KIRAN MOTORS,4.2,1474
576,Ahmedabad,Shopping,Car dealer,LANDMARK HONDA,4,1613
577,Ahmedabad,Shopping,Car dealer,PROGRESSIVE CARS,4.2,1738
578,Ahmedabad,Shopping,Car dealer,CONCEPT HYUNDAI,4.9,8690
579,Ahmedabad,Shopping,Car dealer,KAMDHENU MOTORS,4.8,1141
580,Ahmedabad,Shopping,Furniture stores,JAY AMBE FURNITURE,4.8,1142
581,Ahmedabad,Shopping,Furniture stores,HOMETOWN,4.7,2576
582,Ahmedabad,Shopping,Furniture stores,@HOME BY NILKAMAL,4.8,5600
583,Ahmedabad,Shopping,Furniture stores,GHARWAKHRI FURNITURE,4.1,1007
584,Ahmedabad,Shopping,Furniture stores,STUDIO PEPPERFRY,4.1,625
585,Ahmedabad,Shopping,Gift shops,FEELINGS CARDS & GIFT,4.2,569
586,Ahmedabad,Shopping,Gift shops,9 TO 9 DOLLAR SHOP,4.4,552
587,Ahmedabad,Shopping,Gift shops,Q LAND PAN & GIFT SHOP,4.4,2442
588,Ahmedabad,Shopping,Gift shops,S N GIFTS,4.2,359
589,Ahmedabad,Shopping,Gift shops,GIFT 'O',4.3,130
590,Ahmedabad,Shopping,Jewellery shops,PARSHWA JEWELLERY HOUSE,4.7,1469
591,Ahmedabad,Shopping,Jewellery shops,TANISHQ JEWELLERY,4.6,4181
592,Ahmedabad,Shopping,Jewellery shops,KAMLESH JEWELLERS,4.8,469
593,Ahmedabad,Shopping,Jewellery shops,A K ZAVERI,4.1,443
594,Ahmedabad,Shopping,Jewellery shops,AB JEWELS,4.5,3726
595,Ahmedabad,Shopping,Mobile stores,PRINCE COMMUNICATION,4.2,235
596,Ahmedabad,Shopping,Mobile stores,MAHAVIR MOBILE SHOP,4.2,148
597,Ahmedabad,Shopping,Mobile stores,KORE MOBILE,4.8,292
598,Ahmedabad,Shopping,Mobile stores,MOBILE GALLERY,4,138
599,Ahmedabad,Shopping,Mobile stores,MEXX MOBILE WORLD,4.1,29
600,Ahmedabad,Shopping,Motorcycle dealers,ARKE SUZUKI,4.3,939
601,Ahmedabad,Shopping,Motorcycle dealers,SARABHAI AUTOMOTIVE,4.9,3194
602,Ahmedabad,Shopping,Motorcycle dealers,APEX HONDA,4.2,1959
603,Ahmedabad,Shopping,Motorcycle dealers,TVS OCEANIC MOTORS,3.7,1146
604,Ahmedabad,Shopping,Motorcycle dealers,RAJDEEP AUTOMOBILES,4.7,1707
605,Ahmedabad,Shopping,Opticals,ARIHANT OPTICALS,4.9,118
606,Ahmedabad,Shopping,Opticals,R KUMAR OPTICIANS,4.5,95
607,Ahmedabad,Shopping,Opticals,SHETH OPTICALS,4.9,635
608,Ahmedabad,Shopping,Pet stores,JUST DOGS,4.4,483
609,Ahmedabad,Shopping,Pet stores,PANDYA PETS,4.3,521
610,Ahmedabad,Shopping,Pet stores,AQUA HILLS,4.1,221
611,Ahmedabad,Shopping,Pet stores,DOG ZONE,4.2,219
612,Ahmedabad,Shopping,Pet stores,UNNATI AQUARIUM & PET SHOP,4.3,428
613,Ahmedabad,Shopping,Sports shops,GUJARAT SPORTS,3.9,574
614,Ahmedabad,Shopping,Sports shops,GALAXY SPORTS,4.4,211
615,Ahmedabad,Shopping,Sports shops,WORLD OF SPORTS,4.1,368
616,Ahmedabad,Shopping,Tattoo shops,1920 TATTOOZ HUB,4.9,5902
617,Ahmedabad,Shopping,Tattoo shops,BLACK POISON TATTOOS,4.7,1237
618,Ahmedabad,Shopping,Tattoo shops,LA NINA TATTOOS,4.8,1116
619,Ahmedabad,Shopping,Tattoo shops,RUDRA TATTOO & PIERCING STUDIO,4.9,692
620,Ahmedabad,Shopping,Tattoo shops,THE ART INK TATTOO STUDIO,4.9,591
621,Bangalore,Doctors,Dermatologist doctors,DR. RASYA DIXIT,4.2,442
622,Bangalore,Doctors,Dermatologist doctors,DR. VANITA MATHEW,4.5,233
623,Bangalore,Doctors,Dermatologist doctors,DR. PARTHASARATHI DUTTA ROY,4.4,405
624,Bangalore,Doctors,Dermatologist doctors,DR. MITHILA RAVINDRANATH,4.8,80
625,Bangalore,Doctors,Dermatologist doctors,DR. SACHITH ABRAHAM,4.3,127
626,Bangalore,Doctors,Diabetologist doctors,DR. LEELAMOHAN PVR,4.8,149
627,Bangalore,Doctors,Diabetologist doctors,DR. SIRI KAMATH CARE,5,13
628,Bangalore,Doctors,Diabetologist doctors,DR. ARAVIND,4.8,80
629,Bangalore,Doctors,Diabetologist doctors,DR. L. SREENIVASAMURTHY,4.9,48
630,Bangalore,Doctors,Gastroenterologists,DR. PRATIBHA SETTY,4.7,103
631,Bangalore,Doctors,Gastroenterologists,DR. KILARI MOUNIKA,4.7,283
632,Bangalore,Doctors,Gastroenterologists,DR. AMARKISHEN SHETTY,1.6,13
633,Bangalore,Doctors,Gastroenterologists,DR. RUPESH KALYAN,4.7,25
634,Bangalore,Doctors,Gynecologist doctors,DR APOORVA PALLAM REDDY,4.9,1574
635,Bangalore,Doctors,Gynecologist doctors,DR. PHANI MADHURI,4.9,566
636,Bangalore,Doctors,Gynecologist doctors,DR. MEETA CHAWHAN,4.9,368
637,Bangalore,Doctors,Gynecologist doctors,DR. ARUNA MURALIDHAR,4.9,110
638,Bangalore,Doctors,Gynecologist doctors,DR. SHOBHA VENKAT,4,100
639,Bangalore,Education,CBSE schools,ORCHIDS THE INTERNATIONAL SCHOOL,4.5,802
640,Bangalore,Education,CBSE schools,DELHI PUBLIC SCHOOL,3.9,391
641,Bangalore,Education,CBSE schools,VIDYANIKETAN PUBLIC SCHOOL,4.3,456
642,Bangalore,Education,CBSE schools,PRESIDENCY SCHOOL,3.5,208
643,Bangalore,Education,CBSE schools,WHITEFIELD GLOBAL SCHOOL,3.7,240
644,Bangalore,Education,Coaching centre,BHARAT IAS & KAS COACHING INSTITUTE,4.8,912
645,Bangalore,Education,Coaching centre,VANI INSTITUTE,4.8,1108
646,Bangalore,Education,Coaching centre,PRASAD'S COACHING INSTITUTE,4.9,822
647,Bangalore,Education,Coaching centre,AMOGHAVARSHA COACHING CENTER,4.7,536
648,Bangalore,Education,Coaching centre,PRAGNYA IAS,4.8,399
649,Bangalore,Education,Dance schools,FOXFIRE DANCE STUDIO,4.9,340
650,Bangalore,Education,Dance schools,THE LEWIS FOUNDATION OF CLASSICAL BALLET,4.6,122
651,Bangalore,Education,Dance schools,AAYANA DANCE COMPANY,4.9,118
652,Bangalore,Education,Dance schools,LATIN DANCE INDIA,5,182
653,Bangalore,Education,Dance schools,ARDSINDIA - STREET DANCE SCHOOL,4.8,113
654,Bangalore,Education,Driving schools,GLOBAL DRIVING SCHOOL,4.9,835
655,Bangalore,Education,Driving schools,SHARP DRIVES,4.9,807
656,Bangalore,Education,Driving schools,SRI SAGAR DRIVING SCHOOL,4.8,915
657,Bangalore,Education,Driving schools,NETHAJI MOTOR DRIVING SCHOOL,4.9,1174
658,Bangalore,Education,Driving schools,SAIRAM MOTOR DRIVING SCHOOL,4.4,977
659,Bangalore,Education,Engineering colleges,DAYANANDA SAGAR COLLEGE OF ENGINEERING,4.2,3426
660,Bangalore,Education,Engineering colleges,NEW HORIZON COLLEGE OF ENGINEERING,4.1,3237
661,Bangalore,Education,Engineering colleges,AMC ENGINEERING COLLEGE,4.1,2959
662,Bangalore,Education,Engineering colleges,MVJ COLLEGE OF ENGINEERING,3.9,2496
663,Bangalore,Education,Engineering colleges,DR. AMBEDKAR INSTITUTE OF TECHNOLOGY,4,2006
664,Bangalore,Education,Guitar Classes,S. BRANDO'S GUITAR CLASS,4.9,8
665,Bangalore,Education,Guitar Classes,URBAN BEATS GUITAR CLASSES,4.7,30
